date,demand,floortables
1/1/2015,5890,210
1/2/2015,5821,220
1/3/2015,5347,220
1/4/2015,5136,220
1/5/2015,5029,220
1/6/2015,5049,220
1/7/2015,4844,220
1/8/2015,5315,220
1/9/2015,5317,220
1/10/2015,5999,220
1/11/2015,5560,220
1/12/2015,4979,220
1/13/2015,5365,220
1/14/2015,5351,220
1/15/2015,5153,220
1/16/2015,5494,220
1/17/2015,5973,220
1/18/2015,5311,220
1/19/2015,4975,220
1/20/2015,4769,220
1/21/2015,4895,220
1/22/2015,5480,220
1/23/2015,5582,220
1/24/2015,5652,220
1/25/2015,5013,220
1/26/2015,4852,220
1/27/2015,4770,220
1/28/2015,5009,220
1/29/2015,5177,220
1/30/2015,5429,220
1/31/2015,5449,220
2/1/2015,5301,220
2/2/2015,4672,218
2/3/2015,4740,218
2/4/2015,4829,218
2/5/2015,4844,218
2/6/2015,5322,218
2/7/2015,5677,218
2/8/2015,5472,218
2/9/2015,4898,218
2/10/2015,5027,218
2/11/2015,4646,218
2/12/2015,4677,218
2/13/2015,4826,218
2/14/2015,4680,218
2/15/2015,4194,218
2/16/2015,3686,218
2/17/2015,3171,218
2/18/2015,2898,218
2/19/2015,4393,218
2/20/2015,4973,237
2/21/2015,5738,237
2/22/2015,5839,237
2/23/2015,6490,237
2/24/2015,6645,237
2/25/2015,5806,237
2/26/2015,6083,237
2/27/2015,6017,237
2/28/2015,5704,237
3/1/2015,4991,220
3/2/2015,4767,218
3/3/2015,4745,218
3/4/2015,4552,218
3/5/2015,4104,218
3/6/2015,4883,218
3/7/2015,5505,218
3/8/2015,5182,218
3/9/2015,4899,218
3/10/2015,5167,218
3/11/2015,5628,218
3/12/2015,5453,218
3/13/2015,5370,218
3/14/2015,5817,218
3/15/2015,4670,218
3/16/2015,4337,218
3/17/2015,4367,218
3/18/2015,4647,218
3/19/2015,4570,220
3/20/2015,4758,220
3/21/2015,5390,220
3/22/2015,4953,220
3/23/2015,4021,220
3/24/2015,4358,220
3/25/2015,4546,220
3/26/2015,4723,220
3/27/2015,4885,220
3/28/2015,5491,220
3/29/2015,4921,220
3/30/2015,4541,220
3/31/2015,4332,220
4/1/2015,4245,224
4/2/2015,4044,224
4/3/2015,4300,224
4/4/2015,4671,224
4/5/2015,4937,224
4/6/2015,4606,224
4/7/2015,3969,224
4/8/2015,4052,224
4/9/2015,4400,224
4/10/2015,4992,224
4/11/2015,5623,224
4/12/2015,4729,224
4/13/2015,4468,224
4/14/2015,4601,224
4/15/2015,4553,224
4/16/2015,4597,224
4/17/2015,4836,224
4/18/2015,5781,224
4/19/2015,4801,224
4/20/2015,4536,222
4/21/2015,4626,222
4/22/2015,4689,222
4/23/2015,4508,222
4/24/2015,5083,222
4/25/2015,5323,222
4/26/2015,4546,222
4/27/2015,4278,222
4/28/2015,4475,224
4/29/2015,4762,223
4/30/2015,5090,223
5/1/2015,5990,223
5/2/2015,5644,223
5/3/2015,4774,223
5/4/2015,3985,223
5/5/2015,4164,223
5/6/2015,4436,223
5/7/2015,4345,223
5/8/2015,4729,223
5/9/2015,5039,223
5/10/2015,4866,223
5/11/2015,4258,223
5/12/2015,4525,223
5/13/2015,4667,223
5/14/2015,4777,223
5/15/2015,4832,223
5/16/2015,5714,223
5/17/2015,4857,223
5/18/2015,4300,223
5/19/2015,4175,219
5/20/2015,4611,219
5/21/2015,4517,219
5/22/2015,5070,219
5/23/2015,5479,219
5/24/2015,5010,219
5/25/2015,4404,219
5/26/2015,4233,219
5/27/2015,4600,219
5/28/2015,4677,219
5/29/2015,5041,219
5/30/2015,5459,219
5/31/2015,4830,219
6/1/2015,3959,219
6/2/2015,3744,221
6/3/2015,4339,221
6/4/2015,4163,221
6/5/2015,4852,221
6/6/2015,5414,221
6/7/2015,4476,221
6/8/2015,4049,221
6/9/2015,4060,221
6/10/2015,4524,221
6/11/2015,4405,221
6/12/2015,4829,221
6/13/2015,5260,221
6/14/2015,4653,221
6/15/2015,4305,221
6/16/2015,4082,221
6/17/2015,4047,221
6/18/2015,3992,221
6/19/2015,3891,221
6/20/2015,4730,221
6/21/2015,4687,221
6/22/2015,3977,221
6/23/2015,3783,221
6/24/2015,4043,221
6/25/2015,4126,221
6/26/2015,4412,221
6/27/2015,5010,221
6/28/2015,4446,221
6/29/2015,3945,221
6/30/2015,4049,221
7/1/2015,4513,221
7/2/2015,4129,221
7/3/2015,4807,221
7/4/2015,5010,221
7/5/2015,4350,221
7/6/2015,4229,221
7/7/2015,4104,221
7/8/2015,4662,221
7/9/2015,4253,221
7/10/2015,4875,221
7/11/2015,5342,221
7/12/2015,4656,221
7/13/2015,3995,221
7/14/2015,3939,221
7/15/2015,4169,221
7/16/2015,4499,221
7/17/2015,4787,221
7/18/2015,5384,221
7/19/2015,4659,221
7/20/2015,4096,221
7/21/2015,4201,221
7/22/2015,4343,221
7/23/2015,4370,221
7/24/2015,4441,221
7/25/2015,5262,221
7/26/2015,4723,221
7/27/2015,4350,221
7/28/2015,4439,221
7/29/2015,4104,221
7/30/2015,4064,221
7/31/2015,4383,221
8/1/2015,5105,221
8/2/2015,4693,221
8/3/2015,4267,221
8/4/2015,4092,221
8/5/2015,4512,221
8/6/2015,4210,221
8/7/2015,4667,221
8/8/2015,5177,221
8/9/2015,4711,221
8/10/2015,4105,221
8/11/2015,4142,221
8/12/2015,4129,221
8/13/2015,4181,217
8/14/2015,4605,217
8/15/2015,5476,217
8/16/2015,4968,217
8/17/2015,4150,217
8/18/2015,4238,221
8/19/2015,4232,221
8/20/2015,4112,221
8/21/2015,4460,221
8/22/2015,4990,221
8/23/2015,4511,221
8/24/2015,3794,221
8/25/2015,3990,221
8/26/2015,3973,221
8/27/2015,3723,221
8/28/2015,3894,221
8/29/2015,4277,221
8/30/2015,4088,221
8/31/2015,3273,221
9/1/2015,3277,219
9/2/2015,4037,219
9/3/2015,4943,219
9/4/2015,5177,219
9/5/2015,4648,219
9/6/2015,4128,219
9/7/2015,3905,219
9/8/2015,4291,219
9/9/2015,4249,219
9/10/2015,4205,219
9/11/2015,4673,219
9/12/2015,4738,219
9/13/2015,4116,219
9/14/2015,3727,221
9/15/2015,3851,221
9/16/2015,3997,221
9/17/2015,4043,221
9/18/2015,4483,221
9/19/2015,5080,221
9/20/2015,4345,221
9/21/2015,3780,221
9/22/2015,4117,221
9/23/2015,4119,221
9/24/2015,3714,221
9/25/2015,3462,221
9/26/2015,3606,224
9/27/2015,3094,224
9/28/2015,3482,226
9/29/2015,4114,226
9/30/2015,4510,233
10/1/2015,4616,233
10/2/2015,5164,233
10/3/2015,5168,233
10/4/2015,5266,233
10/5/2015,4768,233
10/6/2015,4705,233
10/7/2015,3814,233
10/8/2015,3387,226
10/9/2015,3648,226
10/10/2015,3879,226
10/11/2015,3534,226
10/12/2015,3558,226
10/13/2015,3607,226
10/14/2015,3840,226
10/15/2015,3715,226
10/16/2015,4100,226
10/17/2015,4486,226
10/18/2015,4023,226
10/19/2015,3460,226
10/20/2015,3781,226
10/21/2015,3535,226
10/22/2015,3516,226
10/23/2015,4031,226
10/24/2015,4522,226
10/25/2015,3981,226
10/26/2015,3793,226
10/27/2015,3743,226
10/28/2015,3775,226
10/29/2015,3613,224
10/30/2015,3790,224
10/31/2015,4474,224
11/1/2015,3710,224
11/2/2015,3013,224
11/3/2015,2855,224
11/4/2015,3092,224
11/5/2015,3480,224
11/6/2015,4008,224
11/7/2015,4733,224
11/8/2015,4014,224
11/9/2015,3863,224
11/10/2015,3382,224
11/11/2015,3554,224
11/12/2015,3734,224
11/13/2015,3964,224
11/14/2015,4552,224
11/15/2015,3525,224
11/16/2015,3306,224
11/17/2015,3336,226
11/18/2015,3606,226
11/19/2015,3579,226
11/20/2015,3983,226
11/21/2015,4446,226
11/22/2015,4008,226
11/23/2015,3470,226
11/24/2015,3788,226
11/25/2015,3759,226
11/26/2015,3730,226
11/27/2015,3944,226
11/28/2015,4449,226
11/29/2015,4138,226
11/30/2015,3264,226
12/1/2015,3296,226
12/2/2015,3341,226
12/3/2015,3636,226
12/4/2015,3665,226
12/5/2015,4059,226
12/6/2015,3800,226
12/7/2015,3629,226
12/8/2015,3441,226
12/9/2015,3539,226
12/10/2015,3864,226
12/11/2015,4080,226
12/12/2015,4352,226
12/13/2015,4054,226
12/14/2015,3407,226
12/15/2015,3594,226
12/16/2015,3860,226
12/17/2015,3708,226
12/18/2015,4128,226
12/19/2015,4368,226
12/20/2015,3914,226
12/21/2015,3310,231
12/22/2015,3436,231
12/23/2015,3834,231
12/24/2015,4142,231
12/25/2015,4585,231
12/26/2015,4816,231
12/27/2015,4128,231
12/28/2015,3739,231
12/29/2015,3749,231
12/30/2015,3946,231
12/31/2015,4070,231
1/1/2016,4886,231
1/2/2016,4822,231
1/3/2016,3696,231
1/4/2016,3484,231
1/5/2016,3595,231
1/6/2016,3695,231
1/7/2016,3738,229
1/8/2016,4008,229
1/9/2016,4650,229
1/10/2016,4053,229
1/11/2016,3606,229
1/12/2016,3823,229
1/13/2016,3808,229
1/14/2016,4037,229
1/15/2016,4387,229
1/16/2016,4742,229
1/17/2016,3847,229
1/18/2016,3630,229
1/19/2016,3458,229
1/20/2016,3366,231
1/21/2016,3355,231
1/22/2016,3893,231
1/23/2016,4158,231
1/24/2016,3572,231
1/25/2016,3016,231
1/26/2016,3436,231
1/27/2016,3428,231
1/28/2016,3300,231
1/29/2016,3660,231
1/30/2016,3611,231
1/31/2016,3521,231
2/1/2016,2938,231
2/2/2016,3115,231
2/3/2016,3035,231
2/4/2016,2813,231
2/5/2016,2491,231
2/6/2016,2062,231
2/7/2016,1861,231
2/8/2016,2755,231
2/9/2016,3225,237
2/10/2016,3989,237
2/11/2016,4848,237
2/12/2016,5070,237
2/13/2016,5007,237
2/14/2016,4315,237
2/15/2016,3913,237
2/16/2016,4027,237
2/17/2016,3726,237
2/18/2016,4069,229
2/19/2016,3999,229
2/20/2016,4341,229
2/21/2016,3272,229
2/22/2016,2625,229
2/23/2016,2799,229
2/24/2016,3116,229
2/25/2016,3507,229
2/26/2016,4186,229
2/27/2016,4525,229
2/28/2016,4282,229
2/29/2016,3918,229
3/1/2016,3790,229
3/2/2016,4035,229
3/3/2016,4116,229
3/4/2016,4154,229
3/5/2016,4587,229
3/6/2016,3977,229
3/7/2016,3417,229
3/8/2016,3505,231
3/9/2016,3330,231
3/10/2016,3538,231
3/11/2016,4041,231
3/12/2016,4492,231
3/13/2016,3796,231
3/14/2016,3164,231
3/15/2016,3588,231
3/16/2016,3457,231
3/17/2016,3433,231
3/18/2016,3767,231
3/19/2016,4351,231
3/20/2016,3889,231
3/21/2016,3190,229
3/22/2016,3320,229
3/23/2016,3650,229
3/24/2016,3692,229
3/25/2016,4352,229
3/26/2016,4709,229
3/27/2016,3978,229
3/28/2016,3238,229
3/29/2016,3144,229
3/30/2016,3288,229
3/31/2016,3385,229
4/1/2016,3846,231
4/2/2016,4241,231
4/3/2016,4469,231
4/4/2016,3379,231
4/5/2016,2694,231
4/6/2016,2890,231
4/7/2016,3231,231
4/8/2016,3869,231
4/9/2016,4565,231
4/10/2016,3991,231
4/11/2016,3685,231
4/12/2016,3403,231
4/13/2016,3331,231
4/14/2016,3699,231
4/15/2016,4047,231
4/16/2016,4548,231
4/17/2016,4118,231
4/18/2016,3677,229
4/19/2016,3632,229
4/20/2016,3695,229
4/21/2016,3539,229
4/22/2016,4039,229
4/23/2016,4411,229
4/24/2016,3937,229
4/25/2016,3552,229
4/26/2016,3403,229
4/27/2016,3620,229
4/28/2016,3743,229
4/29/2016,4125,229
4/30/2016,4682,229
5/1/2016,5237,231
5/2/2016,4285,231
5/3/2016,3642,231
5/4/2016,3488,231
5/5/2016,3602,231
5/6/2016,3841,231
5/7/2016,4074,231
5/8/2016,3437,231
5/9/2016,3123,231
5/10/2016,3314,231
5/11/2016,3559,231
5/12/2016,3621,231
5/13/2016,4047,231
5/14/2016,4779,231
5/15/2016,3982,231
5/16/2016,3558,231
5/17/2016,3284,229
5/18/2016,3695,229
5/19/2016,3784,229
5/20/2016,3797,229
5/21/2016,4444,229
5/22/2016,3685,229
5/23/2016,3428,229
5/24/2016,3330,229
5/25/2016,3759,229
5/26/2016,3792,229
5/27/2016,4040,229
5/28/2016,4714,229
5/29/2016,3932,229
5/30/2016,3502,229
5/31/2016,3384,229
6/1/2016,3314,231
6/2/2016,3530,231
6/3/2016,3823,231
6/4/2016,4109,231
6/5/2016,3767,231
6/6/2016,3631,231
6/7/2016,3232,231
6/8/2016,3414,231
6/9/2016,4148,231
6/10/2016,4242,231
6/11/2016,3894,231
6/12/2016,3499,231
6/13/2016,3570,231
6/14/2016,3673,231
6/15/2016,3649,231
6/16/2016,3816,231
6/17/2016,3830,231
6/18/2016,4470,231
6/19/2016,3667,231
6/20/2016,3421,231
6/21/2016,3436,231
6/22/2016,3498,231
6/23/2016,3656,231
6/24/2016,4119,231
6/25/2016,4826,231
6/26/2016,3883,231
6/27/2016,3476,231
6/28/2016,3354,231
6/29/2016,3445,231
6/30/2016,3586,231
7/1/2016,3796,231
7/2/2016,4432,231
7/3/2016,4040,231
7/4/2016,3369,229
7/5/2016,3393,229
7/6/2016,3807,229
7/7/2016,3762,229
7/8/2016,4024,229
7/9/2016,4591,229
7/10/2016,4241,229
7/11/2016,3631,229
7/12/2016,4108,229
7/13/2016,3897,229
7/14/2016,3885,229
7/15/2016,4050,196
7/16/2016,4345,196
7/17/2016,3920,196
7/18/2016,3504,196
7/19/2016,3701,196
7/20/2016,4083,192
7/21/2016,3952,225
7/22/2016,4157,225
7/23/2016,4905,225
7/24/2016,4307,225
7/25/2016,3772,225
7/26/2016,3554,225
7/27/2016,3578,184
7/28/2016,3610,184
7/29/2016,4035,184
7/30/2016,4819,184
7/31/2016,4192,229
8/1/2016,3302,195
8/2/2016,3197,195
8/3/2016,3346,195
8/4/2016,3823,195
8/5/2016,4316,229
8/6/2016,4681,229
8/7/2016,4261,229
8/8/2016,3556,185
8/9/2016,3492,185
8/10/2016,3418,185
8/11/2016,3575,229
8/12/2016,4040,229
8/13/2016,4469,229
8/14/2016,4075,229
8/15/2016,3499,216
8/16/2016,3593,216
8/17/2016,3589,216
8/18/2016,3824,216
8/19/2016,4042,216
8/20/2016,4605,229
8/21/2016,4151,229
8/22/2016,3997,229
8/23/2016,3958,188
8/24/2016,3760,188
8/25/2016,3687,188
8/26/2016,4080,229
8/27/2016,4615,229
8/28/2016,4192,229
8/29/2016,3343,229
8/30/2016,3139,227
8/31/2016,2978,227
9/1/2016,3262,229
9/2/2016,3914,229
9/3/2016,4557,229
9/4/2016,4066,229
9/5/2016,3866,191
9/6/2016,4025,191
9/7/2016,3917,191
9/8/2016,3998,229
9/9/2016,3962,229
9/10/2016,4417,229
9/11/2016,3775,229
9/12/2016,3405,212
9/13/2016,3100,212
9/14/2016,2780,212
9/15/2016,2947,212
9/16/2016,3732,212
9/17/2016,3625,212
9/18/2016,3429,212
9/19/2016,3446,212
9/20/2016,3520,212
9/21/2016,3583,212
9/22/2016,3761,209
9/23/2016,3907,209
9/24/2016,4334,209
9/25/2016,3882,209
9/26/2016,3571,209
9/27/2016,3437,209
9/28/2016,3400,209
9/29/2016,3566,209
9/30/2016,3910,209
10/1/2016,4529,211
10/2/2016,4934,211
10/3/2016,4787,211
10/4/2016,4769,211
10/5/2016,4484,211
10/6/2016,4288,211
10/7/2016,3645,211
10/8/2016,3162,211
10/9/2016,3141,209
10/10/2016,3326,209
10/11/2016,3220,209
10/12/2016,3535,209
10/13/2016,3748,209
10/14/2016,4268,209
10/15/2016,4122,209
10/16/2016,3793,209
10/17/2016,3506,209
10/18/2016,3559,209
10/19/2016,3509,209
10/20/2016,3361,209
10/21/2016,3588,209
10/22/2016,4138,209
10/23/2016,3589,209
10/24/2016,3218,209
10/25/2016,3442,209
10/26/2016,3569,209
10/27/2016,3764,209
10/28/2016,3840,209
10/29/2016,4271,209
10/30/2016,3856,209
10/31/2016,3377,209
11/1/2016,3175,209
11/2/2016,3445,209
11/3/2016,3633,209
11/4/2016,3666,209
11/5/2016,4080,209
11/6/2016,3758,209
11/7/2016,3406,209
11/8/2016,3773,209
11/9/2016,3616,209
11/10/2016,3932,209
11/11/2016,4006,209
11/12/2016,4511,209
11/13/2016,3815,209
11/14/2016,3540,209
11/15/2016,3512,209
11/16/2016,3660,209
11/17/2016,3661,209
11/18/2016,3962,209
11/19/2016,4432,209
11/20/2016,3961,209
11/21/2016,3364,209
11/22/2016,3370,209
11/23/2016,3689,209
11/24/2016,3779,209
11/25/2016,4155,209
11/26/2016,4293,209
11/27/2016,3918,209
11/28/2016,3604,209
11/29/2016,3540,209
11/30/2016,3615,209
12/1/2016,3775,209
12/2/2016,3916,209
12/3/2016,4536,209
12/4/2016,3909,209
12/5/2016,3343,209
12/6/2016,3632,209
12/7/2016,3782,209
12/8/2016,3933,209
12/9/2016,4134,209
12/10/2016,4587,209
12/11/2016,3880,209
12/12/2016,3597,209
12/13/2016,3499,209
12/14/2016,3847,209
12/15/2016,3629,209
12/16/2016,3711,209
12/17/2016,4180,209
12/18/2016,3900,209
12/19/2016,3626,209
12/20/2016,3751,209
12/21/2016,3564,209
12/22/2016,3767,209
12/23/2016,4173,209
12/24/2016,4382,209
12/25/2016,4125,209
12/26/2016,4031,209
12/27/2016,4134,209
12/28/2016,3977,209
12/29/2016,3736,209
12/30/2016,4127,209
12/31/2016,4749,209
1/1/2017,4654,209
1/2/2017,4449,209
1/3/2017,3658,209
1/4/2017,3995,209
1/5/2017,3985,209
1/6/2017,4301,209
1/7/2017,4691,209
1/8/2017,4233,209
1/9/2017,3909,209
1/10/2017,3815,209
1/11/2017,3792,209
1/12/2017,4096,209
1/13/2017,4227,209
1/14/2017,4514,209
1/15/2017,4320,209
1/16/2017,3807,209
1/17/2017,3768,209
1/18/2017,3894,209
1/19/2017,3692,209
1/20/2017,3838,209
1/21/2017,4243,209
1/22/2017,3829,209
1/23/2017,3143,209
1/24/2017,3124,209
1/25/2017,2712,209
1/26/2017,2098,209
1/27/2017,1996,209
1/28/2017,2949,209
1/29/2017,3622,217
1/30/2017,4184,217
1/31/2017,4624,217
2/1/2017,4877,217
2/2/2017,4501,217
2/3/2017,4511,217
2/4/2017,4622,217
2/5/2017,4385,217
2/6/2017,4460,217
2/7/2017,4297,209
2/8/2017,4243,209
2/9/2017,4403,207
2/10/2017,4253,207
2/11/2017,3870,207
2/12/2017,3634,207
2/13/2017,3717,207
2/14/2017,3869,207
2/15/2017,4162,207
2/16/2017,4484,208
2/17/2017,4488,208
2/18/2017,5000,208
2/19/2017,4535,208
2/20/2017,3766,208
2/21/2017,3533,208
2/22/2017,3527,208
2/23/2017,3781,208
2/24/2017,4114,208
2/25/2017,4549,208
2/26/2017,3995,208
2/27/2017,3604,208
2/28/2017,3675,210
3/1/2017,3684,210
3/2/2017,3658,210
3/3/2017,4432,210
3/4/2017,4656,210
3/5/2017,4158,210
3/6/2017,3910,210
3/7/2017,3998,208
3/8/2017,3691,210
3/9/2017,3909,210
3/10/2017,4748,210
3/11/2017,5026,210
3/12/2017,4330,210
3/13/2017,3597,210
3/14/2017,3600,210
3/15/2017,3720,210
3/16/2017,3930,210
3/17/2017,4475,210
3/18/2017,4506,210
3/19/2017,4387,210
3/20/2017,3935,210
3/21/2017,3822,210
3/22/2017,3917,210
3/23/2017,4208,210
3/24/2017,4478,210
3/25/2017,4915,210
3/26/2017,4303,210
3/27/2017,3757,210
3/28/2017,3925,210
3/29/2017,3756,206
3/30/2017,4260,206
3/31/2017,4020,206
4/1/2017,4251,206
4/2/2017,4254,206
4/3/2017,4083,206
4/4/2017,3688,206
4/5/2017,3153,206
4/6/2017,3545,206
4/7/2017,3737,206
4/8/2017,4314,206
4/9/2017,4073,206
4/10/2017,3622,210
4/11/2017,3716,210
4/12/2017,4151,210
4/13/2017,4006,210
4/14/2017,4316,210
4/15/2017,4580,210
4/16/2017,4252,210
4/17/2017,3744,210
4/18/2017,3804,210
4/19/2017,3677,210
4/20/2017,3995,210
4/21/2017,4254,210
4/22/2017,4798,210
4/23/2017,4355,210
4/24/2017,3776,210
4/25/2017,3775,210
4/26/2017,3994,210
4/27/2017,3915,210
4/28/2017,4111,210
4/29/2017,4981,217
4/30/2017,5543,217
5/1/2017,5121,217
5/2/2017,4492,217
5/3/2017,3970,217
5/4/2017,4252,217
5/5/2017,3948,217
5/6/2017,4525,217
5/7/2017,4075,217
5/8/2017,3725,210
5/9/2017,4129,210
5/10/2017,4162,210
5/11/2017,4178,210
5/12/2017,4126,210
5/13/2017,4423,210
5/14/2017,3796,210
5/15/2017,3700,210
5/16/2017,3699,210
5/17/2017,4030,210
5/18/2017,4065,210
5/19/2017,4166,210
5/20/2017,4588,210
5/21/2017,3974,210
5/22/2017,3854,210
5/23/2017,3918,210
5/24/2017,3910,210
5/25/2017,4235,210
5/26/2017,4088,210
5/27/2017,4369,210
5/28/2017,4454,210
5/29/2017,4225,210
5/30/2017,3527,210
5/31/2017,3033,210
6/1/2017,3022,210
6/2/2017,3336,210
6/3/2017,4086,210
6/4/2017,4142,210
6/5/2017,3539,210
6/6/2017,3714,210
6/7/2017,3972,210
6/8/2017,3823,210
6/9/2017,3999,210
6/10/2017,4536,210
6/11/2017,4385,210
6/12/2017,3636,210
6/13/2017,3911,210
6/14/2017,4119,210
6/15/2017,3852,210
6/16/2017,3884,210
6/17/2017,4188,210
6/18/2017,3728,210
6/19/2017,3493,210
6/20/2017,3608,210
6/21/2017,4103,209
6/22/2017,3880,210
6/23/2017,4131,210
6/24/2017,4492,210
6/25/2017,3895,210
6/26/2017,3880,210
6/27/2017,4048,210
6/28/2017,4097,210
6/29/2017,4139,210
6/30/2017,4363,210
7/1/2017,4752,210
7/2/2017,4193,210
7/3/2017,3544,210
7/4/2017,3681,210
7/5/2017,3865,210
7/6/2017,3707,210
7/7/2017,4118,210
7/8/2017,4767,210
7/9/2017,4521,210
7/10/2017,3698,210
7/11/2017,3702,210
7/12/2017,3849,210
7/13/2017,3748,210
7/14/2017,4137,210
7/15/2017,4315,210
7/16/2017,4304,210
7/17/2017,3551,210
7/18/2017,3594,210
7/19/2017,3834,210
7/20/2017,3984,210
7/21/2017,4451,210
7/22/2017,4781,210
7/23/2017,4479,210
7/24/2017,4076,210
7/25/2017,4125,210
7/26/2017,4205,210
7/27/2017,4221,210
7/28/2017,4433,210
7/29/2017,4767,210
7/30/2017,4075,210
7/31/2017,3454,210
8/1/2017,3670,210
8/2/2017,3924,210
8/3/2017,4149,210
8/4/2017,4612,210
8/5/2017,4779,210
8/6/2017,4925,210
8/7/2017,4141,210
8/8/2017,4152,210
8/9/2017,4141,210
8/10/2017,4068,210
8/11/2017,3958,210
8/12/2017,4473,210
8/13/2017,4245,210
8/14/2017,3635,210
8/15/2017,4168,210
8/16/2017,4313,210
8/17/2017,4306,210
8/18/2017,4350,210
8/19/2017,4791,210
8/20/2017,4170,210
8/21/2017,3935,210
8/22/2017,3777,210
8/23/2017,3346,210
8/24/2017,4135,210
8/25/2017,4166,210
8/26/2017,3762,210
8/27/2017,3452,210
8/28/2017,3099,210
8/29/2017,3265,210
8/30/2017,3674,210
8/31/2017,3701,223
9/1/2017,4332,206
9/2/2017,4698,206
9/3/2017,4195,206
9/4/2017,3785,206
9/5/2017,4176,206
9/6/2017,4746,206
9/7/2017,4786,206
9/8/2017,4669,206
9/9/2017,4909,206
9/10/2017,4454,206
9/11/2017,3968,210
9/12/2017,4239,210
9/13/2017,4082,210
9/14/2017,4543,210
9/15/2017,4289,210
9/16/2017,4835,210
9/17/2017,4501,210
9/18/2017,3833,210
9/19/2017,3766,210
9/20/2017,4029,210
9/21/2017,4241,210
9/22/2017,4113,210
9/23/2017,4610,210
9/24/2017,4053,210
9/25/2017,3915,210
9/26/2017,3730,210
9/27/2017,3984,210
9/28/2017,3846,210
9/29/2017,3885,210
9/30/2017,4041,210
10/1/2017,4231,223
10/2/2017,4569,223
10/3/2017,4310,223
10/4/2017,3639,223
10/5/2017,4058,223
10/6/2017,4567,223
10/7/2017,4170,223
10/8/2017,3329,223
10/9/2017,3083,210
10/10/2017,3156,210
10/11/2017,3490,210
10/12/2017,3910,210
10/13/2017,4452,210
10/14/2017,4671,210
10/15/2017,3835,210
10/16/2017,4086,210
10/17/2017,4105,210
10/18/2017,3793,210
10/19/2017,4136,210
10/20/2017,4086,210
10/21/2017,4765,210
10/22/2017,3897,210
10/23/2017,3898,210
10/24/2017,3693,210
10/25/2017,3770,210
10/26/2017,3844,210
10/27/2017,4232,210
10/28/2017,4719,210
10/29/2017,3975,210
10/30/2017,3654,208
10/31/2017,3572,208
11/1/2017,3759,208
11/2/2017,4137,208
11/3/2017,4388,208
11/4/2017,4610,208
11/5/2017,4146,208
11/6/2017,3683,208
11/7/2017,3499,208
11/8/2017,3792,208
11/9/2017,4129,208
11/10/2017,4383,208
11/11/2017,4490,208
11/12/2017,3825,208
11/13/2017,3680,208
11/14/2017,3551,208
11/15/2017,3719,208
11/16/2017,3953,208
11/17/2017,4029,208
11/18/2017,4639,208
11/19/2017,4002,208
11/20/2017,4303,208
11/21/2017,4142,208
11/22/2017,3998,208
11/23/2017,4125,208
11/24/2017,3866,208
11/25/2017,4569,208
11/26/2017,3948,208
11/27/2017,3673,208
11/28/2017,3869,208
11/29/2017,4020,208
11/30/2017,3843,208
12/1/2017,4038,208
12/2/2017,4765,208
12/3/2017,3940,208
12/4/2017,3282,200
12/5/2017,3861,208
12/6/2017,3817,208
12/7/2017,4022,208
12/8/2017,4378,208
12/9/2017,4429,208
12/10/2017,3831,208
12/11/2017,3633,210
12/12/2017,3594,210
12/13/2017,3968,210
12/14/2017,4109,210
12/15/2017,4214,210
12/16/2017,4272,210
12/17/2017,3786,210
12/18/2017,3423,210
12/19/2017,3755,210
12/20/2017,3783,210
12/21/2017,4043,210
12/22/2017,3480,210
12/23/2017,4409,210
12/24/2017,4625,210
12/25/2017,4103,210
12/26/2017,3745,210
12/27/2017,3850,210
12/28/2017,4052,210
12/29/2017,4251,210
12/30/2017,4365,210
12/31/2017,4582,210
1/1/2018,4042,210
1/2/2018,3592,210
1/3/2018,3560,210
1/4/2018,3829,210
1/5/2018,4354,210
1/6/2018,4511,210
1/7/2018,3923,210
1/8/2018,3787,210
1/9/2018,3517,210
1/10/2018,3840,210
1/11/2018,4565,210
1/12/2018,4297,210
1/13/2018,4781,210
1/14/2018,4185,210
1/15/2018,3541,210
1/16/2018,3634,210
1/17/2018,3786,210
1/18/2018,4056,210
1/19/2018,4252,210
1/20/2018,4415,210
1/21/2018,3794,210
1/22/2018,3355,210
1/23/2018,3655,210
1/24/2018,3784,210
1/25/2018,3990,210
1/26/2018,3806,210
1/27/2018,4146,210
1/28/2018,4080,210
1/29/2018,3658,210
1/30/2018,3684,210
1/31/2018,3546,210
2/1/2018,3785,206
2/2/2018,4371,206
2/3/2018,5036,206
2/4/2018,4599,206
2/5/2018,4530,206
2/6/2018,4160,206
2/7/2018,3991,206
2/8/2018,4160,206
2/9/2018,3902,206
2/10/2018,3900,206
2/11/2018,3518,210
2/12/2018,2920,210
2/13/2018,2692,210
2/14/2018,1939,210
2/15/2018,1597,210
2/16/2018,2422,210
2/17/2018,3057,212
2/18/2018,4059,212
2/19/2018,4275,212
2/20/2018,4299,212
2/21/2018,4295,212
2/22/2018,4123,212
2/23/2018,4108,212
2/24/2018,4149,212
2/25/2018,3439,212
2/26/2018,3633,212
2/27/2018,3933,212
2/28/2018,3724,212
3/1/2018,3093,210
3/2/2018,3217,210
3/3/2018,3687,205
3/4/2018,3908,210
3/5/2018,3596,210
3/6/2018,3414,210
3/7/2018,3954,210
3/8/2018,3862,210
3/9/2018,4735,210
3/10/2018,4877,210
